App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion,review_month
Zomato,2023-07-16 10:26:58,Worst management won't allow the customer to address their problem. They just give their small list of unknown problems and let the customer choose from their but never address the customer's actual problem. I feel swiggy is far better than Zomato . This is a worst app to use . Never let the customer talk freely about the actual problem.,1,6,,,17.5.8,2023-07
Zomato,2023-06-09 19:32:22,Poor customer service. I received wrong order and raised query 3 times with video and all they said is they couldn't verify the issues with the video and then closed the chat option as well. This has happened in the past as well. I don't understand what kind of support this is if they can't even look into customer issues even for wrong orders. All they have to say is they will take care in the future and there is nobody you can talk to about the issue. Very very poor customer service.,1,228,,,17.5.2,2023-06
Zomato,2023-07-19 13:36:12,"This app has been so helpful for ordering. I wish the taxes and service charges were in the food prices so I don't have to wait til the end to find out the final price, but otherwise it's good. I hope the deliverers are paid decently.",5,2,,,17.6.1,2023-07
Zomato,2023-07-04 15:24:34,"Zomato is not supposed to track my location if I haven't granted permission for it. It's the worse thing, I ordered for my friend and it automatically selected the current location despite of the fact that I have added whole address.",1,17,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",2023-07-21 07:17:15,17.5.7,2023-07
Zomato,2023-07-17 06:30:53,Had a horrible experience. I was in a call while the order reached and the delivery boy marked the order as 'cancelled'. You can't call them back. I tried to reach the boy more than 10 times within 2 minutes. but yes your total payment is not returned on basis of their cancellation policy. Full amount they kept as cancellation charge just because you didn't pick up the call. Rude behaviour from all of them. Restaurant arranged the same delivery understanding the situation.,1,5,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",2023-07-21 08:08:29,17.5.4,2023-07
Zomato,2023-07-07 14:12:25,"Great app. Worst customer service. The restaurant accepts my orders & then calls me back to say they don't have items that I've ordered. So I ask for a refund. They charge me penalty charges. For what? Isn't it the fault of the restaurant? & your ""we're sorry for the inconvenience"" is the worst kind of customer support I have got on any platform yet! No option of zero stars or I would have given that! You did lose a customer today. May be more!! Will make sure to spread the word!!!",1,8,,,17.4.7,2023-07
Zomato,2023-07-10 12:03:18,"It is good for occasional/emergency convenience. For a given order, the rates are 40-45% more compared to rates at the restaurant. Gold membership is a big scam. Do not, I repeat; DO NOT fall for it. Secondly, there's no customer support on call & the customer care bot as dumb as an ape. Deleting this app shortly.",2,9,"Hi Waroon, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2023-07-11 10:05:24,17.5.8,2023-07
Zomato,2023-07-05 16:07:31,"Ordering is quite easy so it really helps... But when one delivery guy is assigned for more than one order, then the order isn't fresh when received and thus paying so much for stale food does not make sense!!! So zomato needs to keep a check that one delivery guy doesn't have to go and deliver 2-3 orders!!",3,27,"Hi Jheel, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2023-07-11 10:59:14,17.5.8,2023-07
Zomato,2023-07-17 20:37:39,"Unfortunately, I had a disappointing experience with a food delivery app. I ordered food and found that the Pepsi had leaked, resulting in a reduced quantity. I contacted the support team and shared photos to explain the issue. However, the resolution offered was not satisfactory. They provided a coupon worth 57 rupees, but with an expiry date of 30 days. This seems unreasonable as it should be my choice when to use the coupon to compensate for my loss. I am considering taking action on this.",1,6,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",2023-07-21 08:11:41,17.6.0,2023-07
Zomato,2023-07-19 15:59:12,"Why does it default to 'no cutlery'? Really annoying! Filters need work. If I select 'Mughlai', why am I shown South Indian Veg and Chinese food? Used to be great, but now doesn't compare to competitors, esp swiggy. Loads of charges and fees such as ₹60 delivery charge for less than 5km, + gov fees, has no discounts and prices marked up. Needs a rethink and reinvention.",2,1,"Hi there, please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-11-02 10:20:46,17.6.0,2023-07
Zomato,2023-07-23 07:51:40,"Since last few months, the app has some issues with card payment. I've been using my card payment since the beginning. Everytime I have to re-enter the details or pay in cash. I've even complained a few times, but no action has been taken on it.",2,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",2023-07-23 07:53:42,17.6.0,2023-07
Zomato,2023-07-24 14:47:48,Delivery took way longer than expected. It was supposed to reach within 20 minutes but it's been 40 mins and still my order is not here. Firstly they didn't cancelled it and now taking longer to deliver. No gonna use this app ever again and will recommend everyone to cook instant noodles over zomato. I want my money back.,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",2023-07-24 14:48:56,17.6.2,2023-07
Zomato,2023-07-06 09:34:31,"Don't close a refund as successfully completed if it's not yet done so. The app says that it's done but when I contact customer care to get the transaction ID, they say to wait as it's not yet generated(ergo not successfully refunded). This is clearly misleading and has to be fixed in the app! Also some of your customer support staff is pretty rude.",1,288,"Hi Harsha, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2023-07-12 11:44:41,17.5.6,2023-07
